queen slice	177 college street
papa john's pizza	177 country hills boulevard nw
trattoria piatto pieno	177 saint-zotique rue e
ram's roti shop	1770 albion road
intimate fine dining	1770 horizon pkwy, ste 100
calabria bakery	1770 midland ave
splash	17700 n hayden rd
kimbob cafe	1771, avenue cardinal
mr. greek mediterranean grill	17725 yonge street
sushi sushi japanese restaurant	17725 yonge street
carluccio's tivoli gardens	1775 e tropicana ave, ste 29
lick's homeburgers & icecream shops	1775 queen street e
nando's chickenland	1775a queen street e
al casale ristorante	17766 leslie st
saigon 88	1778 n highland rd
laughing buddha bar	1778 n highland rd
thai on danforth	1779 danforth avenue
thai one on danforth	1779 danforth avenue
kabab & tikah house	178 carlton street
papa john's pizza	178 w streetsboro st
restaurant moomba	1780 avenue pierre-peladeau
naan and kabob	1780 markham road
mucho burrito	1780 markham road
galerias gourmet	1780 n buffalo dr
sub city	17811 euclid ave
mint garden	17830 leslie street
leslie valley fish & chips	17830 leslie street
vocelli pizza	1786 golden mile hwy
mcdonald's	1787 bayview avenue
papino's pizza	1788 jane st
vals getaway des cafeteria	1789 w jefferson
markham ribfest and music festival	179 enterprise blvd
no bull burgers	179 parliament street
restaurant casablanca francais italien marocain	179 rue principale
depanneur saint-paul	179, rue saint-paul
lebanese bakery	1790 birchmount road
mint cafe	1791 coventry rd
naples pizza	17915 leslie street
sunrise caribbean restaraunt	17915 leslie street, unit 8
colombo's pizza	1794 danforth avenue
mr sub	1794 liverpool road
mr sub	17940 yonge street
subway	1795 craig rd
burger king	1795 snow rd
caribou coffee	17999 bagley rd
my tien	18 jean talon ouest
mr. greek express	18 lebovic ave
pizza nova	18 levendale rd
little caesars	18 panatella boulevard nw
quickies fast food	18 rambler drive
hamdi restaurant	18 rexdale boulevard
thai one on	18 ringwood dr, unit 7
jade's finest chinese food	18 ringwood drive
india 360	18 ringwood drive, unit 6
the courtyard cafe	18 st thomas street
ici bistro	18 st. thomas street
el mexicano	18 w pacific ave
anthony's cafe	18 wynford drive
la prep	18 york street
le pain quotidien	18 yorkville ave
villa cafe	180 bullock drive
the corner cafe	180 cross st, sale
golden griddle	180 eglinton ave e
del taco	180 n pecos rd
restaurant gourmet grec	180 rue prince-arthur e
lachine tasty	180 rue provost
national at westhills	180 stewart green sw
pizza bogo	180 w streetsboro st
blvd lounge	1800 4 street sw
daybreak breakfast emporium	1800 dundas st e
t.g.i. friday's	1800 e flamingo rd
subway	1800 euclid ave
pedros pedros	1800 euclid ave
little caesars	1800 golden mile hwy
wendy's	1800 hwy 160 w
mcgrath's fish house	1800 n litchfield rd
caribbean queen fairview mall	1800 sheppard ave e
mac's sushi - fairview mall	1800 sheppard avenue e
starbucks	1800 sheppard avenue e
jimmy the greek	1800 sheppard avenue e
aroma espresso bar	1800 sheppard avenue e
sushi shop	1800 sheppard avenue e
bourbon st grill	1800 sheppard avenue e, unit f004
grill it up	1800 sheppard avenue east
bar ristorante ridi	1800 sherbrooke ouest
bronte restaurant	1800 sherbrooke rue w
billy's downtown zulu	18000 lincoln hwy e
great moon buffet chinese	1801 dundas street e
go believe	1801 dundas street e, unit 24
one walnut	1801 e 9th st
pasand	1801 e baseline rd, ste 104
min sok chon	1801 e tropicana ave
seoul market	1801 e tropicana ave, ste 12
gu-mi restaurant	1801 lawrence ave e, unit 16-18
libby's pit stop	1801 n cannon blvd
del taco	1801 w charleston blvd
del taco	1802 e charleston blvd
palermos italian cuisine	1802 s cannon blvd
del taco	1802 w union hills dr
qq pho	18025 yonge street, unit 12
hundred taste	18025 yonge street, unit 12
que tal fresh mexican grill	1803 coventry rd
sushi palace	1803 rue poirier
taco del mar	1804 e southern ave
ming garden	1804 sangamon dr
long john silver's	1805 e southern ave
mamma's restaurant pizzeria	1805 o'brien av
solemer	1805 rue sauvé ouest
fiesta ranchera	1805 s neil st
fiesta ranchero	1805 s neil st
tokyo sushi	1805, rue sainte-catherine ouest
pizza hut	18055 bagley rd
three star restaurant	1806 e 28th st
kojan bistro	1806 windsor square dr
doy doy restaurant	1808 eglinton ave w.
pugliano's italian grill	1808 golden mile hwy
tastings wine bar and bistro	1809 n dysart rd
pizza pizza	181 bathurst st
thai island - brookfield place	181 bay street
sushi shop brookfield place	181 bay street, unit c310, concourse level
anoush middle eastern cuisine	181 college street
popeyes louisiana kitchen	181 eglinton avenue e
sarku japan	181 fort couch rd
pizza pizza	181 sheppard avenue e
may's deli	181 university avenue
taco bell	1810 e. serene avenue
wendy's	1810 w elliot rd
subway	1811 dickerson blvd
tortas el rey	1811 n 24th st
le paris	1812 rue sainte-catherine o
kumamoto	1812 rue sainte-catherine o
papa john's pizza	1813 e southern ave
agave mexican grille	1813 golden mile hwy
little pink fish	1813 rue sainte-catherine o
border crossing	1814 36 street se
la isla cuban restaurant	1816 galerea blvd, ste d
subway	1816 galleria blvd, ste b
carolina grill	1816 galleria blvd.
indigo cafe	1816-d galleria blvd
jack-in-the box drive thru	1817 e baseline rd
magoos lodge	1817 n boulder hwy
canada safeway	1818 centre street ne
badao	1818 rue sainte-catherine o
jb's	1818 w montebello ave
best wok ii	1819 matthews township pkwy
philly connection	1819 matthews township pkwy, ste 600
dairy queen	1819 matthews township pkwy, ste 900
wy market	1819 w buckeye rd
the keg steakhouse & bar	18195 yonge street
river rock cafe	181a carlaw ave
the pour house pub and kitchen	182 dupont street
restaurant la nouvelle-orleans	182 rue champlain
nick's steak & tap house	182 s south st
anthony's pizza	1820 brownsville rd
tutto mondo lounge	1820 s blvd
einstein bros bagels	1820 w northern ave
we ko pa grille	18200 e toh vee cir
laurene's cafeteria	1821 bishop madison ln
uncle angelo's pizza joint	1821 las vegas blvd n
pizza city	1821 ontario e
taco migo	1821 w baseline rd
hunan wok chinese restaurant	1822 homeville rd
big bite gourmet burgers	1822 whites road
sakada sushi teriyaki restaurant	1822 whites road, unit 8
mcdonald's	18228 sloane ave
pizza hut	18235 euclid ave, ste ff
carl's jr restaurants	1824 e lake mead blvd
cuisine bangkok 2	1824 rue sainte-catherine w
mandarin house	1825 e baseline rd, ste 2
niro's gyros	1825 e university dr
sunrise cafe	1825 e university dr
theo's spartan grill	1825 e university dr
chef noodle	1825 rue sainte-catherine o
nouilles du chef	1825 sainte-catherine o
garden express	1825 w buckeye rd
baci italian bistro	18256 e williams field rd
dema's italian bistro	18256 e williams field rd, ste 7
christina's italian restaurant	18256 e williamsfield rd
mucho burrito	18267 yonge street, unit 4
competition dining: fire in the city	1829 cleveland ave
aioli kitchen bar	1829 ranchlands boulevard nw, unit 159
grill bistro (le)	183 rue saint-paul e
restaurant pho an nam	1830 rue sainte-catherine e
fresh rolls	1830 the queensway
chik a ribs	1830 w glendale ave
chuy's mesquite broiler	1831 e baseline rd
filiberto's mexican food	1832 w thunderbird rd
arthur treacher's	1833 state rd
little hong kong	18332 bagley rd
las brisas grill mexican	18341 statesville rd
taco bell	1835 e southern ave
bikkuri japanese restaurant	1835 yonge street, suite 101
el kefon puertoriqueno	1836 broadway
costantino's italian kitchen	1836 e 3rd st
restaurant odaki	1836 sainte-catherine street ouest
abbey gardens	1837 w guadalupe rd, ste 107
pizza hut	1839 w indian school rd
tutti frutti	184 boulevard d'anjou
karl's corned beef & more	184 crocker park blvd
nathans	184 crocker park blvd
mimi's fish and chips	184 main street s
super point	184 ossington avenue
restaurant le jolifou	1840 rue beaubien e
sautee	1840 s val vista dr
penn station east coast subs	1840 warrensville ctr rd
papa john's pizza	18400 detroit ave
sunshine catering	18412 n 44th pl
papa john's pizza	18413 n cave creek rd
dave's cosmic subs	1842 coventry rd
bellisario pizza shop	1842 homeville rd
subway	18425 n 51st ave
coo rouge	1844 rue amherst
jack in the box	18441 n 7th st
roti palace	1845 finch ave w
jack in the box	1845 w craig rd
pizza pizza	1846 rue sainte-catherines est
clarkson fish & chips	1848 lakeshore rd w
pete's gourmet burgers	1848 liverpool road
subway	1849 e guadalupe rd
bombay palace	1849 n scottsdale rd
inaka sushi	18492 hurontario st
tokyo sushi bar	185 rue saint-paul o
le contemporain	185 rue sainte-catherine ouest
exotic indian cuisine	1850 albion road
kusina ni lorraine express	1850 e serene ave, ste 106
viad tower restaurants	1850 n central ave
carl's jr.	1850 s country club dr
papa john's pizza	1851 sirocco dr sw
thai express	18511 n scottsdale rd, ste 105
happy food restaurant	1853 w broadway rd
burgers n beer coventry	1854 coventry rd
qdoba mexican grill	1855 s country club dr
greek patio	1855 w deer valley rd
jug 'n barrel wine shop	18555 n 59th ave
rosati's	18555 n 59th ave
pizza mega	1856 mont-royal av e
harvest cafe & fine foods	1856 queen st e
my thai	18561 n 59th ave
cafe villaggio	1857 n scottsdale rd
le quartier du dejeuner	1858c boul des sources
gallup! coffee & bakehouse	1859 monroe st
crazy buffet	1859 s stapley dr
auntie pasto's	1859 w guadalupe rd, ste 101
blue snapper grill	18590 bagley rd
filipino fast food & asian market	1860 e serene ave
subway	1860 e warner rd, ste 107
jack-in-the box drive thru	1860 w southern ave
sorgho rouge	1862  de maisonneuve boulrvard
subway	1862 e washington ave
coco's bakery & restaurant	1862 w baseline rd
midtown sundries	18626 harbor side dr
village inn	1863 s signal butte rd
burrito bandito	18631 n 19th ave, ste 100
alfonso's mexican food	18631 n 19th ave, ste 100
ec street playtown	18631 n 19th ave, ste 137
oriental express	18631 n 19th ave, ste 150
katoreya	1864 boulevard des sources
del taco	1864 s country club dr
sam jung	1865 leslie street
latitude 36	18665 harborside dr
kinneret kosher pizza restaurant	1869 taylor rd
casa vella	187 crocker park blvd
ami sushi	187 cross ave
thai satay & more	187 cross avenue
sushi & bento	187 dundas street w
chez cora	187 hymus boulevard
caractere chinois (le)	1870 gauthier rue
caractère chinois	1870 rue gauthier
pizza hut	1871 o'connor drive
soups et nouilles	1871 rue sainte-catherine ouest
nouilles star	1871 rue sainte-catherine ouest
arby's	18735 n 83rd ave
restaurant pho zen	1875 rue panama
dame tartine dejeuner et diner	1878 av bourgogne
quick pita	188 eglinton ave e
steak and cheese factory	188 eglinton avenue east, unit 102
piazza bistro	188 lakeshore road e
scarlet ibis family restaurant	1880 o'connor drive
le oui oui	1881 fulton rd
d'rollz	1881 steeles ave w, unit 1b
jj's cafe & deli	1881 yonge st
roma pizza plus	1883 labre street
kimo's sushi shop	1885 fulton rd
fourquet fourchette	1887 avenue bourgogne
guacamole's	1888 state rt 59
frazer diner	189 w lancaster ave
rancho de tia rosa	1890 w germann rd
el vallarta	1890 w roosevelt blvd
b & m barbeque	18909 s miles rd
delina restaurant	1891 queen street e
compadres	1894 mentor ave
tim hortons	1896 avenue eglinton e
sushi itamea	1898 beaubien rue e
thai zone	1899 boulevard des laurentides
noodles & company	1899 brock road
boston pizza	1899 brock road
gateway of india	19 baldwin st
valens restaurant	19 baldwin street
el penasco mexican kitchen	19 e broadway
mad g's grill & tavern	19 e broadway rd
not just dim sum	19 finch avenue w
subway	19 glendinning avenue
barrio fiesta	19 lapsley road
ame	19 mercer st
rain	19 mercer street
new regime restaurant	19 milliken boulevard
copoli	19 mont-royal east
silky's crows nest	19 river rd
hooters	190 arizona ctr
the leaside pub	190 laird drive
rapini's ristorante	190 main street s
momofuku shoto	190 university avenue, 3rd floor
tutto pasta	1900 cayuga st
mcdonald's	1900 chemin du fer-a-cheval
burger king	1900 cooper foster park rd w
cafe 1845	1900 e 9th st
tortas el rey	1900 e charleston blvd
selkirk grille	1900 heritage drive sw
top grill shawarma	1900 lakeshore road w
lucci's pizza and pasta	1900 murray ave
mandy's pizza	1900 murray ave
pacific ring	1900 murray ave
famous dave's	1900 round barn rd
restaurant la porte grecque enr	1900 rue de la visitation
subway	1900 w chandler blvd
umi teriyaki	19001 chemin notre-dame, 630
jacky's mexican food	19005 w mcdowell rd
orient express	1901 cayuga st
soup factory	1901 cayuga st
wildburger	1901 n rancho dr
sunseri jimmy & nino	1901 penn ave
village inn pizza	1901 s high cross rd
little caesars pizza	1901 s philo rd
hardee's	1901 s york rd
del taco	1901 w northern ave
famous gyro george	19019 euclid ave
sullivan's pier	1902 e main st
jack-in-the box	1902 w buckeye rd
au blanc d'oeuf	1903 boulevard rene-laennec
johnny's shawarma	1904 kennedy road
wendy's	1905 s neil st
dq grill & chill restaurant	1906 centre st ne
amici sushi	1908 37 street sw
pizza hut	1909 milton rd
qing hua	1909 sainte-catherine ouest
starbucks	1909 yonge st
siloam sushi	191 avenue sheppard e
pour girl	191 college st
sam's shawarma & donair	1910 kipling avenue
the seafood market	1910 s gilbert rd
tilted kilt pub & eatery	1910 s. gilbert rd.
kentwood restaurant & lounge	1910 state rte 59
samurai sam's	1910 village center cir
tim hortons	1910 yonge st
lulu	1911 central ave
rat pack bar and grill	1911 e desert inn
thai one on	1911 ellesmere rd
aki da japanese seafood house	1911 queen st e
arby's	1911 s braddock ave
jack in the box	1911 s power rd
ub's restaurant & bar	1911 w broadway rd, ste 1
subway	1911 w main st, ste 1
moriarty's pub	1912 e 6th st
churrasqueira portugal bbq & grill	1912 eglinton avenue west
antonio's pizza	1912 snow rd
chen's restaurant	19135 centre street
griddlecakes	1916 village center cir
mekong river restaurant	1918 lee rd
einstein bros	1919 s gilbert rd
sorrentino's bistro-bar	1919 sirocco drive southwest
dairy queen	1919 southland drive sw
lobby restaurant	192 bloor st w
mcdonald's	192 bloor street w
wok on	1920 w broadway rd
yu's cafe	1920 w thunderbird rd
mela indian cuisine	1921 ave rd
gourmet gringos	1921 queen street e
jack in the box	1921 w broadway
grill hut	1921 yonge street
arby's	1923 e mckellips rd
relish deli & market	1923 monroe st
subway	1923 s signal butte rd, ste 104
the keg steakhouse + bar - stadium	1923 uxbridge drive nw
tracy's deli	1926 spring garden ave
sunset bistro at the lakes	19260 n westbrook pkwy
arby's roast beef	1927 n higley rd
arbys restaurant higley rd	1927 n higley rd
club colony	1928 cochran rd
andora	1928 cochran rd
fuddruckers	1928 e highland ave
subway	1929 e ray rd
señor taco	1929 n power rd, ste 105
pizza alps	1929 weston rd
hamdi restaurant	193 carlton street
willow restaurant	193 danforth ave
pizza nova	193 harbord st
roberto's taco shop	193 n gibson rd, ste 100
odyssey pizza	1930 fremont st
santanas mexican food	1930 w buckeye rd
ric's smokehouse bbq & grill	1930 w pinnacle peak rd, ste 119
meatballz	1930 w pinnacle peak rd, ste 119
pho vn vietnamese cuisine	1930 w thunderbird rd, ste 112
nara sushi	1931 avenue road
restaurant eggsquis	1931 rue leonard-de vinci
china restaurant	1933 hoffman rd, ste 2
sabroso mexican delights	1933 penn ave
max's delicatessen & restaurant	19337 detroit rd
little saigon bistro	1935 27 avenue ne
pick up stix	1935 e camelback road
meatballz	1935 e. camelback rd.
oasian noodle bar	1935 s val vista dr
julio's too mexican food	1935 s val vista dr
steve's krazy sub	1936 w southern ave
kung fu restaurant	19369 sheriff king street sw
spices east indian dining	19369 sheriff king street, unit 506
moe's southwest grill	1938 euclid ave
jimmy john's	1938 euclid ave
fiesta pizza & chicken	1939 bailey rd
subway	1939 e baseline rd, ste 114
indigo joe's	1939 e basline rd, ste 103
subway	1940 n decatur blvd, ste 130
arby's	1940 rock springs dr
panda express	1940 village center cir
subway	1940 w baseline rd, ste 2
yangtse chinese bistro	1940 w chandler blvd
the great american grill	1940 w pinnacle peak rd
subway	19401 n cave creek rd, ste 1
hi-ball restaurant	1941 uxbridge drive nw
cruisers	1942 e broadway rd
nielsen's frozen custard	1942 e southern ave, ste 1
corbin's bar & grill	19420 n 59th ave, suite f625
burger king	1945 s alma school rd
subway	1945 w dunlap ave, ste 7
central bar & grill	1946 weston road
famous pizza town	1947 victoria park ave
chuy's mesquite broiler	1948 e mckellips rd
white house chicken	1948 portage trl
the tommyfield gastro pub	19489 seton cres se, suite 920
kokopelli mexican grill	1949 e camelback rd, ste 140
kyoto bowl	1949 e camelback rd, ste 164
takamatsu restaurant	1949 w ray rd
jade palace	1949 w ray rd, ste 235
ange ricky	195 rue jarry e
patisserie de gascogne	1950 boulevard marcel-laurin
restaurant baguettes de szechuan	1950 ch du fer-a-cheval
the pearl	19501 w catawba ave
the works	1953 queen street e
the works gourmet burger bistro the beach	1953 queen street e
pizza nova	1954 danforth ave
subway	1954 w broadway rd, ste 106
hot & spicy	1955 saint-martin boul w
pho number one	1955 w baseline rd, ste 114
serrano's mexican restaurant	1955 w guadalupe rd
marco's pizza	1957 n ridge rd e
richlee's restaurant	1959 avenue road
yummy wok n bbq house	1959 finch avenue w
the thai grill	1959 queen street e
subway	1959 s power rd, ste 106
subway	19595 detroit rd
pizza roni	196 henri-bourassa boul w
momo's	196 robert st
il padres	196 royal york road
juliette et chocolat	196 rue jean talon e
high park deli express	1960 bloor street w
kylie's sports bar & grill	19607 statesville rd
burrito boyz	1961 kennedy road
big moe's	1961 lawrence avenue e
steakenburger / long wongs wings	1961 w dunlap ave
nevada restaurant	1963 queen st e
indus village	1964 n alma school rd, ste 1
churrasqueira alto minho	1969 davenport road
le charleville	197 avenue saint-charles
el cancun mexican restaurant	197 carowinds blvd
galo	1970 boulevard graham
l'oeufrier	1970 boulevard le corbusier
bow thai restaurant	1970 queen street e
yamato sushi	1970 rue leonard-de vinci
burger king	1970 w baseline rd
starbucks	1970 w baseline rd
dunkin' donuts	1970 w elliot rd
xo tapas and wine bar	19701 bethel church rd
spoon and fork thai & vietnamese cuisine	1971 lakeshore road w
szechwan chinese restaurant	19715 detroit rd
dragon restaurant	19715 detroit rd
wilfrid pasta bar	1974 boul le corbusier
le ngoc	1975 beaubien rue e
china city	1975 davis park rd
jac's cafe	1975 lincoln way
hong kong buffet	1975 snow rd
popeyes louisiana kitchen	1975 weston rd
the keg steakhouse + bar - leslie	1977 leslie street
deli la trattoria	19787 ch ste marie
johnny hot dog	1979 w 25th st
tj hibachi & sushi bar	198 great northern mall
honey's beestro	1980 avenue road
quiznos	1980 cooper foster park rd w
east of chicago pizza	1980 cooper foster park rd w, ste b
salty dog bar & grill	1980 queens street e
pacer's bar & grill	19800 s waterloo rd
jack-in-the box drive thru	19818 n 27th ave
jack in the box	19818 n 27th ave
pizza hut	1984 green tree rd
cool star	1985 queen street e
ginger	1985 queen street e
linden tavern	19865 detroit rd
mars beach	1987 queen st e
bistro on avenue	1988 avenue road
columbo room	1988 noble rd
del taco	19880 n 59th ave
arrowhead country club	19888 n 73rd ave
subway	1989 w elliot rd, ste 11
buster's sea cove	199 bay st
sushi q	199 bay street
bagel stop	199 bay street
super gyro	199 boul d'anjou
steak & cheese & quick pita restaurant	199 college st
tutti frutti	199 labelle blvd
burger king	199 montreal road
wimpy's diner	199 sheppard ave e
no.1 asian buffet	1990 cooper foster park rd
dairy queen brazier of white oak	1990 lincoln way
dillon's grand	19900 n remington dr
smokin guns bar & grill	19901 holiday ln
pop's barbecue	19901 s main st
sebastiano's due	19905 w catawba ave
le soleil de saigon	1993 boulevard marcel-laurin
il sogno ristorante	1993 yonge st
pelican's patio bar & grill	19930 w catawba ave, ste 130
pho metro	1995 salem road n, unit 5
restaurant chez lien	1999 avenue mont-royal e
estacion filipino food	19a-282 monarch avenue
the mutt	1a-1516 dundas street w
house of pepper	1g-1550 south gateway road
v2 noodle & snack	1st markham place
figaro's ristorante	2 birdgate
olde traditional blandscliffe cafe	2 blands cliff
le gourmand	2 bloor st e
mr souvlaki	2 bloor street e
fit for life	2 bloor street w
hoosier daddy's bbq	2 bloor w
piatti	2 chemin de la grande côte
caribbean desire	2 county court blvd, ste 190
thai pepper restaurant	2 fisherman drive
the 3 brewers liberty village	2 liberty street
sakana sushi	2 massey street
enjoy sushi	2 n central ave, ste 160
molisana bakery	2 philosophers trail
little china	2 ppg pl
grecian isles	2 ppg pl, ste 12
arousse	2 rue blainville o
origine bistro	2 rue d la commune ouest
la grange	2 rue meadowbrook
jerry ferrer	2 rue sherbrooke e
aroma espresso bar	2-16 pleasant boulevard
uma cafe	2-64 fraser avenue
woodstone thai & vietnamese cuisine	20 apple creek blvd
pho pad thai	20 apple creek boulevard, unit 2
kuni sushi ya	20 baldwin st
shanghai 360	20 bay street
soup it up	20 bloor street e
manchu wok	20 bloor street e
pizza pizza	20 blue jays way
fadi	20 boul de mortagne
little polish market	20 broadleaf avenue
extreme pita	20 crowfoot crescent nw
edo japan	20 crowfoot crescent nw
o/a california thai	20 crowfoot crescent nw, unit 410
saigon royal	20 douglas woods drive southeast, suite 16
sushi express	20 eglinton ave w
regino's pizza	20 fincham avenue
damas gate	20 kings bridge garden
chuck e cheese's	20 mcintyre square dr
ginger express	20 roncesvalles avenue
abruzzi's	20 s 10th st
buon giorno cafe	20 stanwix st
sandwich board the tsb2000	20 toronto street
sucre	20 w mifflin
made foods	20 westpark link sw, unit 120
burger company	200 a w woodlawn rd
pancho y emiliano	200 augusta ave
latin taste	200 baldwin street
taste of calgary	200 barclay parade
babylon qithara	200 barclay parade sw
sumo lounge	200 barclay parade sw, ste 136
szechuan express	200 bay st, south tower, concourse level
china garden restaurant	200 bloor street w
pho hung restaurant	200 bloor street west
asahi sushi	200 carlton street
pomodoro italian kitchen	200 county ct blvd
pizza hut	200 dundas street e
casey's bar & grill	200 dundas street e
jillian's	200 e bland st
soup it up	200 elizabeth street
wing machine	200 elizabeth street
mega wraps	200 elizabeth street
the cadillac ranch	200 euclid ave
bourbon st grill	200 front st w
manchu wok	200 front st w
mr souvlaki	200 front st w
tabouli	200 front street w
tim hortons	200 front street w
green curry	200 front street w
ti-ki ming	200 front street w
pumpernickel's deli	200 front street w
dingbats	200 mall circle dr
sbarro	200 mall circle dr
jonathan's restaurant	200 marycroft avenue
eastern sense	200 marycroft avenue, unit 9-11
madres mexican	200 monroeville mall
flamers	200 monroeville mall
sheraton mesa hotel	200 n centennial way
cafe azul	200 n centennial way
old whedon grille	200 n main st
pullman grille	200 n main st
pie for breakfast	200 north craig st
peachtree southern kitchen & cocktails	200 north main st
grenadier cafe	200 parkside dr
au bon pain	200 public sq
critics cafe	200 public sq, ste 103
giorgio's ristorante	200 queen street s
gelato pizza	200 queen street w
the grille inside the golden nugget	200 s 3rd st
how do you roll	200 s college st, ste 312
vasileio's italian kitchen	200 s main st
cafe local	200 saint-viateur rue w
tim hortons	200 sherway drive
cestone's pizza	200 virginia ave
sbarro pizza	2000 airport rd ne
kelsey's	2000 airport rd ne
manchu wok	2000 airport road ne
chinatown cuisine	2000 e charleston blvd
hms host great lakes plaza	2000 e edgerton rd
axxio pizza	2000 e rio salado pkwy
yum yum china	2000 e rio salado pkwy
cheeburger cheeburger	2000 e rio salado pkwy
salad creations	2000 e rio salado pkwy
teriyaki experience	2000 e rio salado pkwy, ste a-4
great steak	2000 e. rio salado parkway, space 1215
breakfast buffet at trump international tower	2000 fashion show dr
smoothie king	2000 hwy 160 w, ste 111
smoke's poutinerie - toronto zoo	2000 meadowvale road
sarku japan	2000 n neil st
campus burger	2000 n neil st
wild burger	2000 s boulder hwy
wild grill	2000 s boulder hwy
chicago hot dogs & subs	2000 s las vegas blvd
wok vegas asian bbq	2000 south las vegas blvd
rock bottom restaurant & brewery	2000 sycamore st
the lobby bar	2000 w westcourt way
little caesars	20008 w catawba ave
mama j's homestyle restaurant	2001 broadway
jersey mike's subs	2001 east 7th st
carl's jr	2001 las vegas blvd s
my big fat greek gyro	2001 lincoln hwy, ste 7
hsbc	2001 mcgill college avenue
restaurant pacini	2001 rue leonard-de vinci
niro's gyros	2001 w springfield ave
mexico lindo	2001 zeier rd
pizza hut	2002 e carson st
fahim kebab house	2002 middlefield rd, unit 10
carl's jr.	2002 n country club dr
altaïb	2002 rue mackay
luna pizza	20020 n 59th ave
subway	20020 n 59th ave
dos amigos fresh mex-grill	20020 n 59th ave, ste 103
señor taco	20020 n 59th ave, ste 103
island cuisine	20023 harvard ave
flicka's baja cantina	2003 n scottsdale rd
ouzo greek taverna	2005 4 street sw
blondes diner	2005 b 4th street sw
sunset grill	2006 queen street e
b won	2006 s neil st
panera bread	20060 van aken blvd
the arkadia house restaurant	2007 eglinton ave e
papa john's pizza	2009 n scottsdale rd
captain george fish & chips	201 dundas street w
carl's jr	201 e jefferson st
hotspot cafe	201 king street e
arizona club	201 n central ave
subway	201 n tryon st, ste 1020
eat n park	201 ohio river blvd
eggspectation resto-cafe	201 rue saint-jacques
game seven grill	201 s 4th st
elbow room	201 w 5th ave
el rinconcito	201 w arrowood rd, ste f, galaxy food center
crave restaurant & lounge	201 w gorham st
main street grill	201 w s main st
pittsburgh burger company	201 w waterfront dr
fuddruckers	201 waterfront dr w h
dundees deli & bar & grill	2010 crescent rue
filiberto's mexican food	2010 e. thunderbird rd
boston pizza	2011 winston park drive
rudy's pub	20110 van aken blvd
domino's pizza	20124 w catawba ave
middle east grille	20126 chagrin blvd
opus restaurant	20126 chagrin blvd
village inn pizza parlor	20129 mulberry st, ste g
wendy's	2013 lawrence ave w
tim hortons	2013 lawrence avenue w
pizza depot	2013 lawrence avenue w
chan an restaurant	2013 wharton sq
swinging door bar & grill	20130 center ridge rd
brown sugar thai cuisine	20130 ctr ridge rd
16 kids deli	2014 2nd st
nellies in the loop	2015 33 ave sw
cakes n flakes	2015 e arbors dr, ste 270
dairy queen	2015 n dobson rd, ste 9
pisa pizza	2015 n power rd
your pie	2015 s alma school rd
ichi ban japanese	2015 s alma school rd
subway	20150 van aken blvd
eat here now	2016 arysley town blvd
prime time	2016 spiller road se
china star	20166 van aken blvd
1889 cafe	2017 e carson st
l'oeufrier	2017 mont-royal ave e
little city chinese food	2017e center avenue se
lin's asian fusion	2018 e carson st
chopstix	2018 murray ave
chop sticks	2018 murray ave
amano's pizza	2018 philo rd
restaurant la nouvelle lune indienne	2018 rue saint-denis
smoke's poutinerie	2019 rue bishop
baba-ganush	2019 w bethany home rd
paradise bakery & cafe	20199 n 67th ave
panera bread	20199 n 67th ave
magnolia's veranda	202 e fremont st
rainbow garden	202 e university
noble romans pizza	202 fremont st
market street pizza	202 market st
silver spoon cafe	202 n central ave
subway	2020 ardmore blvd, ste 170
la perle vietnamienne	2020 boulevard des laurentides
pizza hut	2020 lon dr
restaurant sho-dan	2020 metcalfe rue
sweet basil la filipiniana	2020 murray ave
subway	2020 w baseline rd
pizza hut	20206 north 27th ave, ste b
jack in the box	20209 n 59th ave
pizza soleil	2021 avenue union
honeymoon chinese restaurant	2021 clay pike
bojangles	20214 w catawba ave
the ladle	20215 woodbine ave
jacx restaurant bar and grill	20215 woodbine avenue
naked pizza	20219 n 59th ave
pick up stix	20221 n 67th ave
el patron	20224 n 27th ave
pizza hut	20229 n 67th ave
nancy trattoria restaurant	2023 williams pky
brickyard sports bar and grill	20235 n cave creek rd, ste 111
burger king	2024 e southern ave
new concept	2024 queen street e
il fornello	2024 queen street e
walker's pub	2024 sarah st
subway	20241 n 67th ave
thaiphon	2025 avenue union
orbit bar & restaurant	2025 dundas street e
rollin' pizza pies	2025 e sahara ave
sin city wings	2025 e sahara ave
sinaloa tacos	2027 n decatur blvd
du pain de l'inde	2027 st-laurent street
subway	20283 n lake pleasant rd
luckys pizza	20283 n lake pleasant rd, ste 110
sunrise caribbean restaurant	2029 jane street
balsamico ristorante	2029 yonge st
maietta restaurant	203 brownsville rd
gionino's pizzeria	203 lafayette rd
charleys philly steaks	203 n lombard st
pete's fish & chips	203 n macdonald
berwick's urban lounge	203 s water st
jive burger & calypso	2030 ellesmere rd
popeyes louisiana kitchen	2030 ellesmere road, unit 1
subway	2031 w 25th st
bar bataviato	2031 yonge street, 2nd floor
freshii	2032 queen street e
3 amigos	2033 boulevard saint-martin o
applebee's	2033 crocker rd
hanna restaurant	2033 e 14th st
wendy's	2033 n prospect ave
raj mahal	2033 state rd
carl's jr	2035 e charleston blvd
whitesides terrace grille	2035 kennedy rd
ho guom	2035 rue jean talon e
restaurant shoji	2035 victoria avenue
federicos mexican food	20350 n cave creek rd, ste 140
sous le palmier	2038 lapierre
davisville diner	2038 yonge st
